date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:34:58	12410/12410	---M-Z	200	added ('OK')	text/html	etag:W/%223b0bf5b351e36699f9d26f2692faebce-gzip%22	https://bleau.info/isatis/300584.html	./bleau.info/isatis/300584.html	(from https://bleau.info/isatis)
23:34:59	35740/35740	---M-Z	200	added ('OK')	text/html	etag:W/%22ba756c0ea12d3803307945a1d1559424-gzip%22	https://bleau.info/isatis/302266.html	./bleau.info/isatis/302266.html	(from https://bleau.info/isatis)
23:35:00	14082/14082	---M-Z	200	added ('OK')	text/html	etag:W/%2215795c99b7565edafcaceae5b14840e6-gzip%22	https://bleau.info/isatis/311730.html	./bleau.info/isatis/311730.html	(from https://bleau.info/isatis)
23:35:01	15492/15492	---M-Z	200	added ('OK')	text/html	etag:W/%22d9d621a1151b07414e56fb18e9c5625b-gzip%22	https://bleau.info/isatis/20284.html	./bleau.info/isatis/20284.html	(from https://bleau.info/isatis)
23:35:02	11134/11134	---M-Z	200	added ('OK')	text/html	etag:W/%22f6b45b87a7ce065a9a9d73fc13dd989b-gzip%22	https://bleau.info/isatis/12267.html	./bleau.info/isatis/12267.html	(from https://bleau.info/isatis)
23:35:03	12844/12844	---M-Z	200	added ('OK')	text/html	etag:W/%2281169403b686de9d82a2b0e86502369f-gzip%22	https://bleau.info/isatis/309881.html	./bleau.info/isatis/309881.html	(from https://bleau.info/isatis)
23:35:05	9702/9702	---M-Z	200	added ('OK')	text/html	etag:W/%22d7df34fe45fa20594adee48191d8a998-gzip%22	https://bleau.info/isatis/308891.html	./bleau.info/isatis/308891.html	(from https://bleau.info/isatis)
23:35:06	16086/16086	---M-Z	200	added ('OK')	text/html	etag:W/%22f85383a7ab6245f532b225965addf299-gzip%22	https://bleau.info/isatis/14387.html	./bleau.info/isatis/14387.html	(from https://bleau.info/isatis)
23:35:06	11707/11707	---M-Z	200	added ('OK')	text/html	etag:W/%22d5886433c85e42f2661fd8a6555c82ce-gzip%22	https://bleau.info/isatis/310167.html	./bleau.info/isatis/310167.html	(from https://bleau.info/isatis)
23:35:07	11694/11694	---M-Z	200	added ('OK')	text/html	etag:W/%226885c857e9643bc743f0fb3dfa1f836b-gzip%22	https://bleau.info/isatis/309593.html	./bleau.info/isatis/309593.html	(from https://bleau.info/isatis)
23:35:08	13253/13253	---M-Z	200	added ('OK')	text/html	etag:W/%22365fdea066ee3c13886dcb08d1cfff38-gzip%22	https://bleau.info/isatis/19404.html	./bleau.info/isatis/19404.html	(from https://bleau.info/isatis)
23:35:09	13145/13145	---M-Z	200	added ('OK')	text/html	etag:W/%22f30e3cc2ffb5b2f377994dce4e40e65a-gzip%22	https://bleau.info/isatis/304330.html	./bleau.info/isatis/304330.html	(from https://bleau.info/isatis)
23:35:10	51526/51526	---M-Z	200	added ('OK')	text/html	etag:W/%22cf05e60e1d7de191884e00fd08a0c525-gzip%22	https://bleau.info/isatis/1731.html	./bleau.info/isatis/1731.html	(from https://bleau.info/isatis)
23:35:11	11910/11910	---M-Z	200	added ('OK')	text/html	etag:W/%22b8d67420436e6ab41cbd39a750da7d14-gzip%22	https://bleau.info/isatis/2300.html	./bleau.info/isatis/2300.html	(from https://bleau.info/isatis)
23:35:12	11208/11208	---M-Z	200	added ('OK')	text/html	etag:W/%22547c04a1a31540c212d8657a6860e34e-gzip%22	https://bleau.info/isatis/574.html	./bleau.info/isatis/574.html	(from https://bleau.info/isatis)
23:35:13	41178/41178	---M-Z	200	added ('OK')	text/html	etag:W/%22c9d801f1590829dc04e355f98e5649de-gzip%22	https://bleau.info/isatis/9581.html	./bleau.info/isatis/9581.html	(from https://bleau.info/isatis)
23:35:14	13012/13012	---M-Z	200	added ('OK')	text/html	etag:W/%22f44b93cb307a704302b1f7d6176446da-gzip%22	https://bleau.info/isatis/311740.html	./bleau.info/isatis/311740.html	(from https://bleau.info/isatis)
23:35:15	39974/39974	---M-Z	200	added ('OK')	text/html	etag:W/%22076efe26e208c188f3d3b14e5d0cf863-gzip%22	https://bleau.info/isatis/1234.html	./bleau.info/isatis/1234.html	(from https://bleau.info/isatis)
23:35:17	16965/16965	---M-Z	200	added ('OK')	text/html	etag:W/%220079f3cb415c49eb09d46737c10a0830-gzip%22	https://bleau.info/isatis/17458.html	./bleau.info/isatis/17458.html	(from https://bleau.info/isatis)
23:35:17	25193/25193	---M-Z	200	added ('OK')	text/html	etag:W/%22bd6162d49fc70274ed8559d55af96bd3-gzip%22	https://bleau.info/isatis/567.html	./bleau.info/isatis/567.html	(from https://bleau.info/isatis)
23:35:18	7925/7925	---M-Z	200	added ('OK')	text/html	etag:W/%227961f1399062095796f92d8b3bfc23db-gzip%22	https://bleau.info/isatis/310387.html	./bleau.info/isatis/310387.html	(from https://bleau.info/isatis)
23:35:19	14819/14819	---M-Z	200	added ('OK')	text/html	etag:W/%226a83efc833b58b0907c07f62e3575281-gzip%22	https://bleau.info/isatis/561.html	./bleau.info/isatis/561.html	(from https://bleau.info/isatis)
23:35:21	12755/12755	---M-Z	200	added ('OK')	text/html	etag:W/%22af9ee313eb5dab6f50382bdb13a212fa-gzip%22	https://bleau.info/isatis/20192.html	./bleau.info/isatis/20192.html	(from https://bleau.info/isatis)
23:35:21	13827/13827	---M-Z	200	added ('OK')	text/html	etag:W/%225724e1d2fda9bc49fc13a33874292a6a-gzip%22	https://bleau.info/isatis/312724.html	./bleau.info/isatis/312724.html	(from https://bleau.info/isatis)
23:35:22	12544/12544	---M-Z	200	added ('OK')	text/html	etag:W/%22be4a6c139cf6c6db85105451f5705a52-gzip%22	https://bleau.info/isatis/301253.html	./bleau.info/isatis/301253.html	(from https://bleau.info/isatis)
23:35:23	13340/13340	---M-Z	200	added ('OK')	text/html	etag:W/%22d87308b91e9ea85eba6e443637068f30-gzip%22	https://bleau.info/isatis/303821.html	./bleau.info/isatis/303821.html	(from https://bleau.info/isatis)
23:35:25	28814/28814	---M-Z	200	added ('OK')	text/html	etag:W/%2276f6dd7e19baab66f3fb296118ea1a62-gzip%22	https://bleau.info/isatis/1515.html	./bleau.info/isatis/1515.html	(from https://bleau.info/isatis)
23:35:25	13362/13362	---M-Z	200	added ('OK')	text/html	etag:W/%22f1a90b3ecb1dd868561f580fe57d803a-gzip%22	https://bleau.info/isatis/22861.html	./bleau.info/isatis/22861.html	(from https://bleau.info/isatis)
23:35:26	25915/25915	---M-Z	200	added ('OK')	text/html	etag:W/%2274540233bacab91173bbc92641eff1b8-gzip%22	https://bleau.info/isatis/564.html	./bleau.info/isatis/564.html	(from https://bleau.info/isatis)
23:35:27	11325/11325	---M-Z	200	added ('OK')	text/html	etag:W/%2247c798d5d17421f22548e81100d39f9e-gzip%22	https://bleau.info/isatis/2309.html	./bleau.info/isatis/2309.html	(from https://bleau.info/isatis)
23:35:28	49522/49522	---M-Z	200	added ('OK')	text/html	etag:W/%22db17bab71183aee303a965c2e844122c-gzip%22	https://bleau.info/isatis/941.html	./bleau.info/isatis/941.html	(from https://bleau.info/isatis)
23:35:29	12935/12935	---M-Z	200	added ('OK')	text/html	etag:W/%2262d5e737af835f71305175d498828e0b-gzip%22	https://bleau.info/isatis/571.html	./bleau.info/isatis/571.html	(from https://bleau.info/isatis)
23:35:30	12261/12261	---M-Z	200	added ('OK')	text/html	etag:W/%2263cf7e2de37b05b3034dc376c0113f9e-gzip%22	https://bleau.info/isatis/301397.html	./bleau.info/isatis/301397.html	(from https://bleau.info/isatis)
23:35:31	14131/14131	---M-Z	200	added ('OK')	text/html	etag:W/%2278f61788e07fda2973f96ea7c4f016c7-gzip%22	https://bleau.info/isatis/303604.html	./bleau.info/isatis/303604.html	(from https://bleau.info/isatis)
23:35:32	34361/34361	---M-Z	200	added ('OK')	text/html	etag:W/%22ba7264555689459a6fbe9a311779e1df-gzip%22	https://bleau.info/isatis/2732.html	./bleau.info/isatis/2732.html	(from https://bleau.info/isatis)
23:35:33	16098/16098	---M-Z	200	added ('OK')	text/html	etag:W/%2263179e71725885dbf049bf259573fa1a-gzip%22	https://bleau.info/isatis/311715.html	./bleau.info/isatis/311715.html	(from https://bleau.info/isatis)
23:35:34	19733/19733	---M-Z	200	added ('OK')	text/html	etag:W/%22f18b210a40c25ec7966076272e1c3514-gzip%22	https://bleau.info/isatis/1514.html	./bleau.info/isatis/1514.html	(from https://bleau.info/isatis)
23:35:35	15444/15444	---M-Z	200	added ('OK')	text/html	etag:W/%226b0c54e380b03463f530f93d37f01ccc-gzip%22	https://bleau.info/isatis/8906.html	./bleau.info/isatis/8906.html	(from https://bleau.info/isatis)
23:35:37	24686/24686	---M-Z	200	added ('OK')	text/html	etag:W/%22bed992fadfbcfc4d4d34693b909c6557-gzip%22	https://bleau.info/isatis/566.html	./bleau.info/isatis/566.html	(from https://bleau.info/isatis)
23:35:38	18348/18348	---M-Z	200	added ('OK')	text/html	etag:W/%22ae63825c077d73b3234e9d948ac8cb5f-gzip%22	https://bleau.info/isatis/1239.html	./bleau.info/isatis/1239.html	(from https://bleau.info/isatis)
23:35:39	14432/14432	---M-Z	200	added ('OK')	text/html	etag:W/%22ec311aba5ffe5af775b9a4f3ac6c425b-gzip%22	https://bleau.info/isatis/15911.html	./bleau.info/isatis/15911.html	(from https://bleau.info/isatis)
23:35:40	24332/24332	---M-Z	200	added ('OK')	text/html	etag:W/%22345adfb97fc71c35d311ae07bd9c8dda-gzip%22	https://bleau.info/isatis/8667.html	./bleau.info/isatis/8667.html	(from https://bleau.info/isatis)
23:35:40	30569/30569	---M-Z	200	added ('OK')	text/html	etag:W/%22d214f14db398f7df3f574b25cc62a880-gzip%22	https://bleau.info/isatis/305608.html	./bleau.info/isatis/305608.html	(from https://bleau.info/isatis)
23:35:41	29404/29404	---M-Z	200	added ('OK')	text/html	etag:W/%22cce4330df8b516bc3872be4d9762702f-gzip%22	https://bleau.info/isatis/9262.html	./bleau.info/isatis/9262.html	(from https://bleau.info/isatis)
23:35:42	11607/11607	---M-Z	200	added ('OK')	text/html	etag:W/%22eb9b26fa4a770b0d835f0ce481688640-gzip%22	https://bleau.info/isatis/20884.html	./bleau.info/isatis/20884.html	(from https://bleau.info/isatis)
23:35:45	9706/9706	---M-Z	200	added ('OK')	text/html	etag:W/%22a6ee42f01ce1a62e2ba66bbb232c70f3-gzip%22	https://bleau.info/isatis/20855.html	./bleau.info/isatis/20855.html	(from https://bleau.info/isatis)
23:35:45	59638/59638	---M-Z	200	added ('OK')	text/html	etag:W/%2211832ba47b81c962644f3aff24fea52d-gzip%22	https://bleau.info/isatis/1238.html	./bleau.info/isatis/1238.html	(from https://bleau.info/isatis)
23:35:46	18277/18277	---M-Z	200	added ('OK')	text/html	etag:W/%222a9e9de694dbc649de815bc4cae13bd7-gzip%22	https://bleau.info/isatis/307862.html	./bleau.info/isatis/307862.html	(from https://bleau.info/isatis)
23:35:47	31845/31845	---M-Z	200	added ('OK')	text/html	etag:W/%22cbe3f459297ab2c7995574fa3b7238c8-gzip%22	https://bleau.info/isatis/562.html	./bleau.info/isatis/562.html	(from https://bleau.info/isatis)
23:35:48	30003/30003	---M-Z	200	added ('OK')	text/html	etag:W/%2263990f27d0bb627a2a4238f59dd75b23-gzip%22	https://bleau.info/isatis/8447.html	./bleau.info/isatis/8447.html	(from https://bleau.info/isatis)
23:35:49	14120/14120	---M-Z	200	added ('OK')	text/html	etag:W/%225999b13f8805293babfb6747e4862c0f-gzip%22	https://bleau.info/isatis/312711.html	./bleau.info/isatis/312711.html	(from https://bleau.info/isatis)
23:35:50	24920/24920	---M-Z	200	added ('OK')	text/html	etag:W/%225a0d60b57bcb6d7c82c0530a9cb8560c-gzip%22	https://bleau.info/isatis/1132.html	./bleau.info/isatis/1132.html	(from https://bleau.info/isatis)
23:35:51	11793/11793	---M-Z	200	added ('OK')	text/html	etag:W/%22ddcdb7e08451dc583864a0c602659ee5-gzip%22	https://bleau.info/isatis/312637.html	./bleau.info/isatis/312637.html	(from https://bleau.info/isatis)
23:35:52	12297/12297	---M-Z	200	added ('OK')	text/html	etag:W/%228b781b81ae9d716e788fc6717b6febb8-gzip%22	https://bleau.info/isatis/312167.html	./bleau.info/isatis/312167.html	(from https://bleau.info/isatis)
23:35:53	11178/11178	---M-Z	200	added ('OK')	text/html	etag:W/%2217d2d6838c4f96814ae21ea785d21dc6-gzip%22	https://bleau.info/isatis/1119.html	./bleau.info/isatis/1119.html	(from https://bleau.info/isatis)
23:35:54	10876/10876	---M-Z	200	added ('OK')	text/html	etag:W/%2266554e862f27ca680337b7ac405d0068-gzip%22	https://bleau.info/isatis/554.html	./bleau.info/isatis/554.html	(from https://bleau.info/isatis)
23:35:55	12009/12009	---M-Z	200	added ('OK')	text/html	etag:W/%22d1fff7bff28b50f22fe20027227b53e5-gzip%22	https://bleau.info/isatis/311748.html	./bleau.info/isatis/311748.html	(from https://bleau.info/isatis)
23:35:56	13841/13841	---M-Z	200	added ('OK')	text/html	etag:W/%223b6cc8fe36bd24d7ade72c6a9e4f73b6-gzip%22	https://bleau.info/isatis/14609.html	./bleau.info/isatis/14609.html	(from https://bleau.info/isatis)
23:35:57	7546/7546	---M-Z	200	added ('OK')	text/html	etag:W/%225bb25200b1028d495a84f366abdb711c-gzip%22	https://bleau.info/isatis/308663.html	./bleau.info/isatis/308663.html	(from https://bleau.info/isatis)
23:35:58	14019/14019	---M-Z	200	added ('OK')	text/html	etag:W/%22fdc004793bceac815646cfa40fd0fc49-gzip%22	https://bleau.info/isatis/2135.html	./bleau.info/isatis/2135.html	(from https://bleau.info/isatis)
23:36:01	75661/75661	---M-Z	200	added ('OK')	text/html	etag:W/%22c5d9fe8a7396c200b9983157b8d01ce4-gzip%22	https://bleau.info/isatis/11475.html	./bleau.info/isatis/11475.html	(from https://bleau.info/isatis)
23:36:02	14817/14817	---M-Z	200	added ('OK')	text/html	etag:W/%226c09162deed381cf165ff58db9427cfe-gzip%22	https://bleau.info/isatis/17459.html	./bleau.info/isatis/17459.html	(from https://bleau.info/isatis)
23:36:02	12709/12709	---M-Z	200	added ('OK')	text/html	etag:W/%2253e517a4e22d678708344e82640a03f2-gzip%22	https://bleau.info/isatis/304448.html	./bleau.info/isatis/304448.html	(from https://bleau.info/isatis)
23:36:03	12934/12934	---M-Z	200	added ('OK')	text/html	etag:W/%229e6bac2cc6ceb2a8a2a57ece046ab80b-gzip%22	https://bleau.info/isatis/309348.html	./bleau.info/isatis/309348.html	(from https://bleau.info/isatis)
23:36:04	11997/11997	---M-Z	200	added ('OK')	text/html	etag:W/%2266138b25dee17ab480418367df7034f8-gzip%22	https://bleau.info/isatis/16280.html	./bleau.info/isatis/16280.html	(from https://bleau.info/isatis)
23:36:05	20112/20112	---M-Z	200	added ('OK')	text/html	etag:W/%2236b059f28cf9fbaa67d1ae2574abe250-gzip%22	https://bleau.info/isatis/305950.html	./bleau.info/isatis/305950.html	(from https://bleau.info/isatis)
23:36:08	12386/12386	---M-Z	200	added ('OK')	text/html	etag:W/%226dc02baf88b01fc93ca5e95a92202b10-gzip%22	https://bleau.info/isatis/306948.html	./bleau.info/isatis/306948.html	(from https://bleau.info/isatis)
23:36:09	16456/16456	---M-Z	200	added ('OK')	text/html	etag:W/%2290fdee72fefdfcbfd90dd985c4419a72-gzip%22	https://bleau.info/isatis/309113.html	./bleau.info/isatis/309113.html	(from https://bleau.info/isatis)
23:36:10	12776/12776	---M-Z	200	added ('OK')	text/html	etag:W/%22cd7e4d6e5b100a2e9a3bb4709b20661e-gzip%22	https://bleau.info/isatis/20686.html	./bleau.info/isatis/20686.html	(from https://bleau.info/isatis)
23:36:11	10390/10390	---M-Z	200	added ('OK')	text/html	etag:W/%2253d43af5e86b7ee42550be016749fb2c-gzip%22	https://bleau.info/isatis/301400.html	./bleau.info/isatis/301400.html	(from https://bleau.info/isatis)
23:36:12	58772/58772	---M-Z	200	added ('OK')	text/html	etag:W/%221dae5114f31c081d67c454e9e8e2a90e-gzip%22	https://bleau.info/isatis/550.html	./bleau.info/isatis/550.html	(from https://bleau.info/isatis)
23:36:12	17219/17219	---M-Z	200	added ('OK')	text/html	etag:W/%22ee3986bc2514bec3653acf48345eeac0-gzip%22	https://bleau.info/isatis/20048.html	./bleau.info/isatis/20048.html	(from https://bleau.info/isatis)
23:36:13	35440/35440	---M-Z	200	added ('OK')	text/html	etag:W/%2201ce11fa8f8c8c33deeaab886f5709cd-gzip%22	https://bleau.info/isatis/20880.html	./bleau.info/isatis/20880.html	(from https://bleau.info/isatis)
23:36:14	75742/75742	---M-Z	200	added ('OK')	text/html	etag:W/%22545906702b9709db74a1f6310d15af02-gzip%22	https://bleau.info/isatis/551.html	./bleau.info/isatis/551.html	(from https://bleau.info/isatis)
23:36:15	21597/21597	---M-Z	200	added ('OK')	text/html	etag:W/%22aafb42e502ed25013aa6636ac5eb76ab-gzip%22	https://bleau.info/isatis/1675.html	./bleau.info/isatis/1675.html	(from https://bleau.info/isatis)
23:36:16	24045/24045	---M-Z	200	added ('OK')	text/html	etag:W/%2270da5284e6d37ed8e1ce5720ad23dc62-gzip%22	https://bleau.info/isatis/12220.html	./bleau.info/isatis/12220.html	(from https://bleau.info/isatis)
23:36:17	17103/17103	---M-Z	200	added ('OK')	text/html	etag:W/%22ae39a68e7ce6453b1c434c3ffd6061d2-gzip%22	https://bleau.info/isatis/301116.html	./bleau.info/isatis/301116.html	(from https://bleau.info/isatis)
23:36:18	44398/44398	---M-Z	200	added ('OK')	text/html	etag:W/%228e1923434b4eb5f4e63ca627df0d984d-gzip%22	https://bleau.info/isatis/301686.html	./bleau.info/isatis/301686.html	(from https://bleau.info/isatis)
23:36:19	35615/35615	---M-Z	200	added ('OK')	text/html	etag:W/%221fdfb211a2c561cbe5167a6bd9a1e803-gzip%22	https://bleau.info/isatis/21216.html	./bleau.info/isatis/21216.html	(from https://bleau.info/isatis)
23:36:20	13479/13479	---M-Z	200	added ('OK')	text/html	etag:W/%226bc9dce6ea6d8b30f859364dd329a28f-gzip%22	https://bleau.info/isatis/307888.html	./bleau.info/isatis/307888.html	(from https://bleau.info/isatis)
23:36:21	11729/11729	---M-Z	200	added ('OK')	text/html	etag:W/%22f990f36cd1368300f090a81c57148c58-gzip%22	https://bleau.info/isatis/308000.html	./bleau.info/isatis/308000.html	(from https://bleau.info/isatis)
23:36:23	15516/15516	---M-Z	200	added ('OK')	text/html	etag:W/%22025fbd6cef038edd619ca1c546670670-gzip%22	https://bleau.info/isatis/303606.html	./bleau.info/isatis/303606.html	(from https://bleau.info/isatis)
23:36:24	11672/11672	---M-Z	200	added ('OK')	text/html	etag:W/%223def63e67c10f62a4813df15447d50e1-gzip%22	https://bleau.info/isatis/21380.html	./bleau.info/isatis/21380.html	(from https://bleau.info/isatis)
23:36:24	21673/21673	---M-Z	200	added ('OK')	text/html	etag:W/%22a7a5b3a9ae323cfc417b281e0c38b625-gzip%22	https://bleau.info/isatis/8861.html	./bleau.info/isatis/8861.html	(from https://bleau.info/isatis)
23:36:25	19813/19813	---M-Z	200	added ('OK')	text/html	etag:W/%224f23f90a406e10968f0abc3d618ed194-gzip%22	https://bleau.info/isatis/13370.html	./bleau.info/isatis/13370.html	(from https://bleau.info/isatis)
23:36:27	30936/30936	---M-Z	200	added ('OK')	text/html	etag:W/%2277cfd51d58f842d3592852864b3563c7-gzip%22	https://bleau.info/isatis/8851.html	./bleau.info/isatis/8851.html	(from https://bleau.info/isatis)
23:36:28	24530/24530	---M-Z	200	added ('OK')	text/html	etag:W/%226704db2651fb2e63406d6aa776f6ecdb-gzip%22	https://bleau.info/isatis/553.html	./bleau.info/isatis/553.html	(from https://bleau.info/isatis)
23:36:29	45806/45806	---M-Z	200	added ('OK')	text/html	etag:W/%22382395f1fbd708dbc79f2c5d418f4914-gzip%22	https://bleau.info/isatis/21088.html	./bleau.info/isatis/21088.html	(from https://bleau.info/isatis)
23:36:29	16775/16775	---M-Z	200	added ('OK')	text/html	etag:W/%22fb468ed2593c5960cee8e0632ff0ac82-gzip%22	https://bleau.info/isatis/1777.html	./bleau.info/isatis/1777.html	(from https://bleau.info/isatis)
23:36:30	48453/48453	---M-Z	200	added ('OK')	text/html	etag:W/%228cb33ecb526c5c286e813380f6cecca5-gzip%22	https://bleau.info/isatis/302264.html	./bleau.info/isatis/302264.html	(from https://bleau.info/isatis)
23:36:31	18057/18057	---M-Z	200	added ('OK')	text/html	etag:W/%2211a317cfc49329f55926a9cdc56cf761-gzip%22	https://bleau.info/isatis/8850.html	./bleau.info/isatis/8850.html	(from https://bleau.info/isatis)
23:36:32	13379/13379	---M-Z	200	added ('OK')	text/html	etag:W/%2291df162f9c6153e37af054a8848ef737-gzip%22	https://bleau.info/isatis/308800.html	./bleau.info/isatis/308800.html	(from https://bleau.info/isatis)
23:36:33	9906/9906	---M-Z	200	added ('OK')	text/html	etag:W/%222acf28d992f3cb3d019557ff8dc78864-gzip%22	https://bleau.info/isatis/309365.html	./bleau.info/isatis/309365.html	(from https://bleau.info/isatis)
23:36:35	16075/16075	---M-Z	200	added ('OK')	text/html	etag:W/%22cd06708b7581834534b3b33dc6fbe114-gzip%22	https://bleau.info/isatis/20964.html	./bleau.info/isatis/20964.html	(from https://bleau.info/isatis)
23:36:35	12965/12965	---M-Z	200	added ('OK')	text/html	etag:W/%2223ad626b594d76b3ab577c7b5ea96761-gzip%22	https://bleau.info/isatis/20963.html	./bleau.info/isatis/20963.html	(from https://bleau.info/isatis)
23:36:36	10416/10416	---M-Z	200	added ('OK')	text/html	etag:W/%222d0a78f301c359efc7210ba4d20e8db9-gzip%22	https://bleau.info/isatis/313140.html	./bleau.info/isatis/313140.html	(from https://bleau.info/isatis)
23:36:37	26076/26076	---M-Z	200	added ('OK')	text/html	etag:W/%223c3b0a93872dad707b02e8998be776d7-gzip%22	https://bleau.info/isatis/20962.html	./bleau.info/isatis/20962.html	(from https://bleau.info/isatis)
23:36:39	40448/40448	---M-Z	200	added ('OK')	text/html	etag:W/%22bdc8b15da5998f0351bc4dd749152f26-gzip%22	https://bleau.info/isatis/20430.html	./bleau.info/isatis/20430.html	(from https://bleau.info/isatis)
23:36:41	40886/40886	---M-Z	200	added ('OK')	text/html	etag:W/%22c03445a32e511a011096f5904cc48221-gzip%22	https://bleau.info/isatis/552.html	./bleau.info/isatis/552.html	(from https://bleau.info/isatis)
23:36:42	16042/16042	---M-Z	200	added ('OK')	text/html	etag:W/%22a230f2054777fe591cf3778bcb03962a-gzip%22	https://bleau.info/isatis/312456.html	./bleau.info/isatis/312456.html	(from https://bleau.info/isatis)
23:36:42	12007/12007	---M-Z	200	added ('OK')	text/html	etag:W/%22f2b7588db87628ad5d0ab6f8080b2ba0-gzip%22	https://bleau.info/isatis/308221.html	./bleau.info/isatis/308221.html	(from https://bleau.info/isatis)
23:36:43	35751/35751	---M-Z	200	added ('OK')	text/html	etag:W/%221e1b8e57b0a6c2024c43396daea84639-gzip%22	https://bleau.info/isatis/1516.html	./bleau.info/isatis/1516.html	(from https://bleau.info/isatis)
23:36:44	23673/23673	---M-Z	200	added ('OK')	text/html	etag:W/%22c695e283a3fd8e64c56f10584bd9961e-gzip%22	https://bleau.info/isatis/2308.html	./bleau.info/isatis/2308.html	(from https://bleau.info/isatis)
23:36:46	67079/67079	---M-Z	200	added ('OK')	text/html	etag:W/%22d4fb8e9b660b1c0f8df7baa12e8e3d50-gzip%22	https://bleau.info/isatis/9263.html	./bleau.info/isatis/9263.html	(from https://bleau.info/isatis)
23:36:48	23261/23261	---M-Z	200	added ('OK')	text/html	etag:W/%22ffe26522fd8371d045c8d3bcb166056f-gzip%22	https://bleau.info/isatis/258317.html	./bleau.info/isatis/258317.html	(from https://bleau.info/isatis)
23:36:49	22789/22789	---M-Z	200	added ('OK')	text/html	etag:W/%225ade1da27a0920394bc6dd09489e6a71-gzip%22	https://bleau.info/isatis/971.html	./bleau.info/isatis/971.html	(from https://bleau.info/isatis)
23:36:49	10464/10464	---M-Z	200	added ('OK')	text/html	etag:W/%222671f8d83118dee773fbd4306e415d6c-gzip%22	https://bleau.info/isatis/311736.html	./bleau.info/isatis/311736.html	(from https://bleau.info/isatis)
23:36:50	12037/12037	---M-Z	200	added ('OK')	text/html	etag:W/%22dd53df9a45320bf1774a445310d18bbe-gzip%22	https://bleau.info/isatis/18964.html	./bleau.info/isatis/18964.html	(from https://bleau.info/isatis)
23:36:51	50018/50018	---M-Z	200	added ('OK')	text/html	etag:W/%22bf5c44265444d42a8958ee919d135ae2-gzip%22	https://bleau.info/isatis/2335.html	./bleau.info/isatis/2335.html	(from https://bleau.info/isatis)
23:36:52	29835/29835	---M-Z	200	added ('OK')	text/html	etag:W/%225b7a262d6848e8b4e2180e0e8d619545-gzip%22	https://bleau.info/isatis/18891.html	./bleau.info/isatis/18891.html	(from https://bleau.info/isatis)
23:36:53	17052/17052	---M-Z	200	added ('OK')	text/html	etag:W/%224b4952345e7b632823d0d2c4e804f7de-gzip%22	https://bleau.info/isatis/302982.html	./bleau.info/isatis/302982.html	(from https://bleau.info/isatis)
23:36:54	34280/34280	---M-Z	200	added ('OK')	text/html	etag:W/%22229d18a5ad6a41fdbcb94251507d8531-gzip%22	https://bleau.info/isatis/302924.html	./bleau.info/isatis/302924.html	(from https://bleau.info/isatis)
23:36:55	22004/22004	---M-Z	200	added ('OK')	text/html	etag:W/%22935bad15a83466bd6437ab024816ec4b-gzip%22	https://bleau.info/isatis/310660.html	./bleau.info/isatis/310660.html	(from https://bleau.info/isatis)
23:36:56	51094/51094	---M-Z	200	added ('OK')	text/html	etag:W/%2273592402194b89eaa152fe9ec86b1648-gzip%22	https://bleau.info/isatis/12632.html	./bleau.info/isatis/12632.html	(from https://bleau.info/isatis)
23:36:57	14303/14303	---M-Z	200	added ('OK')	text/html	etag:W/%224d8d5668678621f9c579586d72347024-gzip%22	https://bleau.info/isatis/972.html	./bleau.info/isatis/972.html	(from https://bleau.info/isatis)
23:36:58	13154/13154	---M-Z	200	added ('OK')	text/html	etag:W/%22f62a0b4746b2b65be8a92c59b0502de0-gzip%22	https://bleau.info/isatis/311732.html	./bleau.info/isatis/311732.html	(from https://bleau.info/isatis)
23:37:00	66776/66776	---M-Z	200	added ('OK')	text/html	etag:W/%227a3dfe5d396d559c751e797e5acb3066-gzip%22	https://bleau.info/isatis/14501.html	./bleau.info/isatis/14501.html	(from https://bleau.info/isatis)
23:37:00	12683/12683	---M-Z	200	added ('OK')	text/html	etag:W/%22a49ff47584dc613522ede7ec90155290-gzip%22	https://bleau.info/isatis/309661.html	./bleau.info/isatis/309661.html	(from https://bleau.info/isatis)
23:37:01	30536/30536	---M-Z	200	added ('OK')	text/html	etag:W/%2228a49cda3b94fc4a0ef46074739787be-gzip%22	https://bleau.info/isatis/11633.html	./bleau.info/isatis/11633.html	(from https://bleau.info/isatis)
23:37:03	61359/61359	---M-Z	200	added ('OK')	text/html	etag:W/%22f20cab6768d4e2b404a1869ad6bf1091-gzip%22	https://bleau.info/isatis/11082.html	./bleau.info/isatis/11082.html	(from https://bleau.info/isatis)
23:37:03	16568/16568	---M-Z	200	added ('OK')	text/html	etag:W/%220df2c13416ab2e04274e81b8422cdc37-gzip%22	https://bleau.info/isatis/557.html	./bleau.info/isatis/557.html	(from https://bleau.info/isatis)
23:37:04	21998/21998	---M-Z	200	added ('OK')	text/html	etag:W/%22a7a47fe35f310f8a502d0758cc3cb6d5-gzip%22	https://bleau.info/isatis/559.html	./bleau.info/isatis/559.html	(from https://bleau.info/isatis)
23:37:05	11607/11607	---M-Z	200	added ('OK')	text/html	etag:W/%22fed3e26c8c59714797212ff25a921323-gzip%22	https://bleau.info/isatis/20428.html	./bleau.info/isatis/20428.html	(from https://bleau.info/isatis)
